"identifier","entityName","attributeName","attributeLabel","attributeDefinition","attributeUnit","viewURL","query_datetime_utc"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/2/4","Dissolved organic carbon and total dissolved nitrogen data, 2018-ongoing","node","Station node","One of three research nodes in BLE LTER's research program",NA,"https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/2/4",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/2/4","Dissolved organic carbon and total dissolved nitrogen data, 2018-ongoing","lagoon","Station lagoon","Lagoon where BLE LTER Core Program station is located",NA,"https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/2/4",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/2/4","Dissolved organic carbon and total dissolved nitrogen data, 2018-ongoing","station","Station","BLE LTER Core Program station code",NA,"https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/2/4",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/2/4","Dissolved organic carbon and total dissolved nitrogen data, 2018-ongoing","season","Sampling season","BLE LTER Core Program sampling season",NA,"https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/2/4",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/2/4","Dissolved organic carbon and total dissolved nitrogen data, 2018-ongoing","date_collected","Date collected","Date collected YYYY-MM-DD",NA,"https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/2/4",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/2/4","Dissolved organic carbon and total dissolved nitrogen data, 2018-ongoing","water_column_position","Water column position","Where sample was taken within water column",NA,"https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/2/4",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/2/4","Dissolved organic carbon and total dissolved nitrogen data, 2018-ongoing","dissolved_organic_carbon_umol_L","Dissolved organic carbon","Dissolved organic carbon concentration in micromolar","microMolesPerLiter","https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/2/4",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/2/4","Dissolved organic carbon and total dissolved nitrogen data, 2018-ongoing","total_dissolved_nitrogen_umol_L","Total dissolved nitrogen","Total dissolved nitogen concentration in micromolar","microMolesPerLiter","https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/2/4",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/2/4","Dissolved organic carbon and total dissolved nitrogen data, 2018-ongoing","collection_method","Collection method","How water was collected in the field",NA,"https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/2/4",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/2/4","Dissolved organic carbon and total dissolved nitrogen data, 2018-ongoing","station_name","Station name","BLE LTER's Core Program station name",NA,"https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/2/4",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/2/4","Dissolved organic carbon and total dissolved nitrogen data, 2018-ongoing","latitude","Latitude","Latitude in decimal degrees. Note that due to field conditions, sampling is not always carried out at these exact coordinates, but in close vicinity of the station.","degree","https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/2/4",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/2/4","Dissolved organic carbon and total dissolved nitrogen data, 2018-ongoing","longitude","Longitude","Longitude in decimal degrees. Note that due to field conditions, sampling is not always carried out at these exact coordinates, but in close vicinity of the station.","degree","https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/2/4",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/2/4","Dissolved organic carbon and total dissolved nitrogen data, 2018-ongoing","habitat_type","Habitat type","Habitat type (river, lagoon, ocean)",NA,"https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/2/4",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/2/4","Dissolved organic carbon and total dissolved nitrogen data, 2018-ongoing","station_sampling_priority","Station sampling priority","BLE LTER Core Program station sampling priority. For internal use.",NA,"https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/2/4",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/2/4","Dissolved organic carbon and total dissolved nitrogen, personnel list","datasetid","Data package ID","BLE LTER's data package ID",NA,"https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/2/4",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/2/4","Dissolved organic carbon and total dissolved nitrogen, personnel list","givenname","Given name","Given name",NA,"https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/2/4",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/2/4","Dissolved organic carbon and total dissolved nitrogen, personnel list","middlename","Middle name","Middle name or middle initial",NA,"https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/2/4",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/2/4","Dissolved organic carbon and total dissolved nitrogen, personnel list","surname","Surname","Surname or last name",NA,"https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/2/4",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/2/4","Dissolved organic carbon and total dissolved nitrogen, personnel list","role","Role","Role in dataset",NA,"https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/2/4",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/2/4","Dissolved organic carbon and total dissolved nitrogen, personnel list","beginyear","Begin year","Beginning year of role in dataset",NA,"https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/2/4",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/2/4","Dissolved organic carbon and total dissolved nitrogen, personnel list","endyear","End year","End year of role in dataset",NA,"https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/2/4",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/2/4","Dissolved organic carbon and total dissolved nitrogen, personnel list","orcid","ORCID","ORCID",NA,"https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/2/4",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7","Regional survey","Year","Year","Year data were collected",NA,"https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7","Regional survey","Habitat","Habitat","Habitat type (pond, lake, river, lagoon, ocean)",NA,"https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7","Regional survey","FwSal","Freshwater or Saline","Identifies freshwater or saline (incl. brackish) conditions",NA,"https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7","Regional survey","Site","Site","Site name. Not to be confused with a ""site"" defined in the EML element geographicCoverage",NA,"https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7","Regional survey","Station","Station","When multiple sites within a single site were sampled, they were assigned a different subsite name.",NA,"https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7","Regional survey","Latitude","Latitude","Latitude in decimal degrees","degree","https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7","Regional survey","Longitude","Longitude","Longitude in decimal degrees","degree","https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7","Regional survey","WaterColumnPosition","Water Column Position","Where sample was taken within a water column",NA,"https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7","Regional survey","JulianDay","Julian Day","Day of year starting from Jan 1st. AKDT time.",NA,"https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7","Regional survey","WOY","Week of the Year","Week of the year",NA,"https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7","Regional survey","DOC_ppm","Dissolved Organic Carbon","Dissolved organic carbon determined by non-purgeable organic carbon method (ppm). Precision for Elson and Chukchi sites is 0.1, for all other sites 0.01.","partsPerMillion","https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7","Regional survey","WaterTemp_C","Water Temperature","Water temperature in degrees Celsius","celsius","https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7","Regional survey","pCO2_uatm","pCO2","Partial pressure of CO2 (uatm)","microatmosphere","https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7","Regional survey","Wind_m_s","Wind Speed","Wind speed in m/s","meterPerSecond","https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7","Regional survey","AirTemp_C","Air Temperature","Air temperature in degrees Celsius","celsius","https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7","Regional survey","k_cm_h","Gas transfer co-efficient","Gas transfer co-efficient, calculated based on Wanninkhof 2014 (see methods document for full reference)","centimeterPerHour","https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7","Regional survey","Fmmol_mmol_m2_day","CO2 flux in mmol","CO2 flux in mmol/m2/day","millimolePerMeterSquaredPerDay","https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7","Regional survey","Fgrams_g_m2_day","CO2 flux in grams","CO2 flux in g/m2/day","gramPerMeterSquaredPerDay","https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7","Regional survey","LocationNotes","Site description and bounding boxes","Site description and bounding boxes, only for locations without exact coordinates",NA,"https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7","Elson 2015 spatial survey","Site","Site","Site name",NA,"https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7","Elson 2015 spatial survey","Station","Station","When multiple sites within a single site were sampled, they were assigned a different subsite name",NA,"https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7","Elson 2015 spatial survey","Latitude","Latitude","Latitude in decimal degrees","degree","https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7","Elson 2015 spatial survey","Longitude","Longitude","Longitude in decimal degrees","degree","https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7","Elson 2015 spatial survey","DateTime","Date and time","Time of sampling. AKDT time.",NA,"https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7","Elson 2015 spatial survey","pCO2_uatm","pCO2","Partial pressure of CO2 (uatm)","microatmosphere","https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7","Elson 2015 spatial survey","WaterTemp_C","Water Temperature","Water temperature in degrees Celsius","celsius","https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7","Elson 2015 spatial survey","DOC_ppm","Dissolved Organic Carbon","Dissolved organic carbon determined by non-purgeable organic carbon method (ppm)","partsPerMillion","https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7","IBP C diel pCO2 data","Latitude","Latitude","Latitude in decimal degrees","degree","https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7","IBP C diel pCO2 data","Longitude","Longitude","Longitude in decimal degrees","degree","https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7","IBP C diel pCO2 data","Year","Year","Year data were collected",NA,"https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7","IBP C diel pCO2 data","Hour","Hour","Hour data were collected. AKDT time.",NA,"https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7","IBP C diel pCO2 data","JulianDay","Julian Day","Day of year starting from Jan 1st. AKDT time.",NA,"https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7","IBP C diel pCO2 data","Radiation_W_m2","Radiation","Downward total solar radiation. Post 2017, these data were acquired from NEON's Barrow Environmental Observatory and are subject to NEON's data policy (see intellectuallRights for a copy).","wattPerMeterSquared","https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7","IBP C diel pCO2 data","AirTemp_C","Air Temperature","Air temperature in degrees Celsius","celsius","https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7","IBP C diel pCO2 data","pCO2_uatm","pCO2","Partial pressure of CO2 (uatm)","microatmosphere","https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7","IBP C diel pCO2 data","DailyRain_mm","Total Daily Rainfall","24-hour sum of rainfall","millimeter","https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7","IBP C diel pCO2 data","WaterTemp_C","Water Temperature","Water temperature in degrees Celsius","celsius","https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7","IBP C Daily NEP","Latitude","Latitude","Latitude in decimal degrees","degree","https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7","IBP C Daily NEP","Longitude","Longitude","Longitude in decimal degrees","degree","https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7","IBP C Daily NEP","Year","Year","Year data were collected",NA,"https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7","IBP C Daily NEP","JulianDay","Julian Day","Day of year starting from Jan 1st. AKDT time.",NA,"https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7","IBP C Daily NEP","WaterTemp_C","Water Temperature","Water temperature in degrees Celsius","celsius","https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7","IBP C Daily NEP","PAR_umol_m2_day","Photosynthetically Active Radiation","Photosynthetically active solar radiation","micromolePerMeterSquaredPerDay","https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7","IBP C Daily NEP","NEP_g_m3_day","Net Ecosystem Production","Net ecosystem production estimated by free water metabolism, in grams O2 per meter cubed per day","gramPerMeterCubedPerDay","https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/1/7",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/11/1","Stable isotopes from particulate organic matter (POM)","node","Station node","One of three research nodes in BLE LTER's research program",NA,"https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/11/1",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/11/1","Stable isotopes from particulate organic matter (POM)","lagoon","Station lagoon","Lagoon where BLE LTER Core Program station is located",NA,"https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/11/1",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/11/1","Stable isotopes from particulate organic matter (POM)","station","Station","BLE LTER Core Program station code",NA,"https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/11/1",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/11/1","Stable isotopes from particulate organic matter (POM)","season","Sampling season","BLE LTER Core Program sampling season",NA,"https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/11/1",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/11/1","Stable isotopes from particulate organic matter (POM)","date_collected","Date collected","Date collected YYYY-MM-DD",NA,"https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/11/1",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/11/1","Stable isotopes from particulate organic matter (POM)","water_column_position","Water column position","Where sample was taken within water column",NA,"https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/11/1",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/11/1","Stable isotopes from particulate organic matter (POM)","d13C","Delta 13C","Delta 13C","permil","https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/11/1",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/11/1","Stable isotopes from particulate organic matter (POM)","C_umol_L","Carbon concentration","Carbon concentration","microMolesPerLiter","https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/11/1",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/11/1","Stable isotopes from particulate organic matter (POM)","d15N","Delta 15N","Delta 15N","permil","https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/11/1",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/11/1","Stable isotopes from particulate organic matter (POM)","N_umol_L","Nitrogen concentration","Nitrogen concentration","microMolesPerLiter","https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/11/1",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/11/1","Stable isotopes from particulate organic matter (POM)","flag_C","Carbon data flag","Carbon data flag",NA,"https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/11/1",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/11/1","Stable isotopes from particulate organic matter (POM)","flag_N","Nitrogen data flag","Nitrogen data flag",NA,"https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/11/1",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/11/1","Stable isotopes from particulate organic matter (POM)","C_N_molar_ratio","Carbon to nitrogen molar ratio","Carbon to nitrogen molar ratio","dimensionless","https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/11/1",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/11/1","Stable isotopes from particulate organic matter (POM)","collection_method","Collection method","How water was collected in the field",NA,"https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/11/1",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/11/1","Stable isotopes from particulate organic matter (POM)","station_name","Station name","BLE LTER's Core Program station name",NA,"https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/11/1",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/11/1","Stable isotopes from particulate organic matter (POM)","latitude","Latitude","Latitude in decimal degrees. Note that due to field conditions, sampling is not always carried out at these exact coordinates, but in close vicinity of the station.","degree","https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/11/1",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/11/1","Stable isotopes from particulate organic matter (POM)","longitude","Longitude","Longitude in decimal degrees. Note that due to field conditions, sampling is not always carried out at these exact coordinates, but in close vicinity of the station.","degree","https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/11/1",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/11/1","Stable isotopes from particulate organic matter (POM)","habitat_type","Habitat type","Habitat type (river, lagoon, ocean)",NA,"https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/11/1",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/11/1","Stable isotopes from particulate organic matter (POM)","station_sampling_priority","Station sampling priority","BLE LTER Core Program station sampling priority. For internal use.",NA,"https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/11/1",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/11/1","Stable isotopes from particulate organic matter (POM), personnel list","datasetid","Data package ID","BLE LTER's data package ID",NA,"https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/11/1",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/11/1","Stable isotopes from particulate organic matter (POM), personnel list","givenname","Given name","Given name",NA,"https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/11/1",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/11/1","Stable isotopes from particulate organic matter (POM), personnel list","middlename","Middle name","Middle name or middle initial",NA,"https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/11/1",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/11/1","Stable isotopes from particulate organic matter (POM), personnel list","surname","Surname","Surname or last name",NA,"https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/11/1",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/11/1","Stable isotopes from particulate organic matter (POM), personnel list","role","Role","Role in dataset",NA,"https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/11/1",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/11/1","Stable isotopes from particulate organic matter (POM), personnel list","beginyear","Begin year","Beginning year of role in dataset",NA,"https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/11/1",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/11/1","Stable isotopes from particulate organic matter (POM), personnel list","endyear","End year","End year of role in dataset",NA,"https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/11/1",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/11/1","Stable isotopes from particulate organic matter (POM), personnel list","orcid","ORCID","ORCID",NA,"https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/11/1",2020-10-02 08:47:39
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/12/1","Sediment pigment concentrations","node","Station node","One of three research nodes in BLE LTER's research program",NA,"https://search.dataone.org/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-ble/12/1",2020-10-02 08:47:39
